FIPS,CTYNAME,STNAME,2017,REF2050,NZ2050,NZ2050RCP
48029,Bexar County,Texas,36.98387917,34.98797875,32.07610708,30.07199042
48031,Blanco County,Texas,35.77647571,33.86414714,30.96303786,30.17336214
48033,Borden County,Texas,35.53593,34.98150563,33.14076125,32.72419563
48035,Bosque County,Texas,36.19334278,33.89456889,30.58068556,30.46272944
48037,Bowie County,Texas,40.57162421,37.13675947,32.74086526,33.07226474
48039,Brazoria County,Texas,29.76482423,24.94432577,23.16144769,20.84232808
48041,Brazos County,Texas,35.04541333,31.5449775,27.74524,26.38260417
48043,Brewster County,Texas,31.42118152,31.17194955,30.65400625,30.36208
48045,Briscoe County,Texas,35.70794438,34.84892375,33.05381,34.04176063
48047,Brooks County,Texas,25.955945,25.3611645,25.132822,23.7927935
48049,Brown County,Texas,32.52091938,30.69931,28.7500425,29.45925875
48051,Burleson County,Texas,33.84250417,30.95932667,27.802045,26.30237667
48053,Burnet County,Texas,36.03627706,33.82288882,30.50961647,30.54159412
48055,Caldwell County,Texas,32.539536,30.992492,28.6043,26.379362
48057,Calhoun County,Texas,24.79288889,22.28253,21.69864889,18.15709222
48059,Callahan County,Texas,33.85905875,32.49319563,30.38675625,30.1769775
48061,Cameron County,Texas,25.30224688,24.74067188,24.68506375,22.11441688
48063,Camp County,Texas,42.8108,37.17954333,31.24671333,32.09066
48065,Carson County,Texas,38.48133588,36.81224941,34.84640824,35.83711235
48067,Cass County,Texas,40.52311125,36.93061313,32.28390313,32.69084375
48069,Castro County,Texas,36.29696125,35.1149575,33.30562438,34.49269063
48071,Chambers County,Texas,31.464317,26.066735,24.208315,21.35441
48073,Cherokee County,Texas,35.12520429,31.81964095,27.84725,27.83971095
48075,Childress County,Texas,35.15778167,34.3400875,32.72846917,33.45657833
48077,Clay County,Texas,36.94393526,35.11790263,32.78022842,32.98381105
48079,Cochran County,Texas,36.07760688,35.14203313,33.39480125,33.7736075
48081,Coke County,Texas,32.31066438,31.69661125,30.28778813,29.97096375
48083,Coleman County,Texas,32.00806792,30.58650458,29.00618542,29.57244667
48085,Collin County,Texas,41.590042,38.23729,34.78838,33.824158
48087,Collingsworth County,Texas,35.91138813,34.84077188,33.329265,34.05889438
48089,Colorado County,Texas,30.00471813,27.65483188,25.5321325,23.5794875
48091,Comal County,Texas,36.35347818,34.35515455,31.44082182,29.50255727
48093,Comanche County,Texas,33.68903733,31.726132,29.19983933,29.36608067
48095,Concho County,Texas,30.52867,29.73187,28.44773737,28.93243526
48097,Cooke County,Texas,42.94134765,39.75323588,36.01337471,36.36603118
48099,Coryell County,Texas,34.86345611,32.91376056,29.81949722,30.16225333
48101,Cottle County,Texas,34.54329688,33.86109875,32.25088438,32.48455438
48103,Crane County,Texas,34.01017733,33.72072667,32.44556,31.43502533
48105,Crockett County,Texas,30.70706265,30.38421531,29.33880735,29.85004694
48107,Crosby County,Texas,34.55305688,33.83093688,32.22950375,32.63822125
48109,Culberson County,Texas,34.97651261,34.57563957,33.55491841,31.66823275
48111,Dallam County,Texas,36.8307625,34.83775036,32.89730607,34.85215179
48113,Dallas County,Texas,42.44122563,39.29404875,35.58471563,33.390205
48115,Dawson County,Texas,36.01373667,35.61373,33.67969933,33.21363267
48117,Deaf Smith County,Texas,36.93320111,35.39173333,33.57914704,34.57256815
48119,Delta County,Texas,37.745934,35.06859,31.442686,31.639762
48121,Denton County,Texas,46.35829188,42.87394,38.61778,37.8075575
48123,DeWitt County,Texas,30.74287294,28.90335882,26.92164235,24.15391235
48125,Dickens County,Texas,34.04074813,33.35904063,31.83316313,32.16259875
48127,Dimmit County,Texas,31.22247917,30.88234958,29.80831542,29.83000042
48129,Donley County,Texas,36.22538688,35.16622813,33.66906625,34.61883
48131,Duval County,Texas,27.968888,27.37050943,26.68737971,25.34394714
48133,Eastland County,Texas,34.53967211,33.23004105,30.43257789,30.02283632
48135,Ector County,Texas,36.88660125,36.2100325,34.34544563,33.26249125
48137,Edwards County,Texas,30.05234415,29.39633098,28.31389537,28.71745488
48139,Ellis County,Texas,37.96763647,35.34969,31.90446059,30.66190706
48141,El Paso County,Texas,34.91887789,33.94784789,33.31096789,31.01879737
48143,Erath County,Texas,35.65510619,34.05676333,30.97553905,29.88330571
48145,Falls County,Texas,35.18327143,32.14146857,28.92016714,27.83642143
48147,Fannin County,Texas,39.27188313,35.940015,32.73963375,33.094825
48149,Fayette County,Texas,31.88261389,29.41003111,26.98829833,25.03959278
48151,Fisher County,Texas,33.6800525,32.748375,31.18452188,31.287825
48153,Floyd County,Texas,35.14366063,34.43661625,32.71405938,33.3423625
48155,Foard County,Texas,35.18767385,34.38151462,32.54788308,32.42774538
48157,Fort Bend County,Texas,37.7854375,33.46958813,29.78379375,27.23669813
48159,Franklin County,Texas,40.54241571,35.77404143,30.70538857,32.03801429
48161,Freestone County,Texas,36.8784,33.10561188,29.13237875,27.98650938
48163,Frio County,Texas,32.3014205,31.0218135,29.302184,28.1599315
48165,Gaines County,Texas,36.724255,36.19812,34.32478,33.78669462
48167,Galveston County,Texas,31.50486714,25.38658286,23.76659571,21.26589429
48169,Garza County,Texas,34.79036938,34.27789438,32.54530438,32.49710063
48171,Gillespie County,Texas,34.23945722,32.63645667,30.23009389,29.94892222
48173,Glasscock County,Texas,34.07807625,33.67873813,32.24863938,31.41167313
48175,Goliad County,Texas,29.08828563,26.71875438,25.19776813,22.39563125
48177,Gonzales County,Texas,31.69415722,30.07233778,28.00124333,25.54717167
48179,Gray County,Texas,37.92069125,36.43265438,34.69597813,35.5052325
48181,Grayson County,Texas,42.31017273,39.05387955,35.42763318,35.94015955
48183,Gregg County,Texas,42.4516175,38.58325,32.99825,32.9226825
48185,Grimes County,Texas,36.91134538,33.35984615,29.11213769,27.91668846
48187,Guadalupe County,Texas,33.05364909,31.57470727,29.23829636,27.05368
48189,Hale County,Texas,36.02897944,35.07554556,33.25810556,33.91627389
48191,Hall County,Texas,35.3879575,34.66014375,32.85615188,33.82228625
48193,Hamilton County,Texas,33.95559933,31.75892667,28.95131067,29.603388
48195,Hansford County,Texas,39.09368375,37.49202188,35.42734063,36.64111188
48197,Hardeman County,Texas,35.43507083,34.528675,32.82269583,32.96199167
48199,Hardin County,Texas,35.87778733,31.36992733,27.99193267,25.22819533
48201,Harris County,Texas,42.03415097,37.16594806,33.48606032,30.68745258
48203,Harrison County,Texas,43.47413067,39.24428,33.79099067,33.85148
48205,Hartley County,Texas,37.14017375,35.21110042,33.41885292,34.94689
48207,Haskell County,Texas,34.08102063,33.41390125,31.40734125,31.53905688
48209,Hays County,Texas,37.45457417,35.33960333,31.92173583,29.67579667
48211,Hemphill County,Texas,39.35152167,38.07197,35.57961667,36.32714833
48213,Henderson County,Texas,36.68269476,33.23576238,29.60287571,29.02124238
48215,Hidalgo County,Texas,28.24267759,27.83125172,27.43291621,25.28815241
48217,Hill County,Texas,36.43492118,33.95791412,30.62582294,29.80151706
48219,Hockley County,Texas,36.4744175,35.57947438,33.50981375,33.74510438
48221,Hood County,Texas,39.10432167,37.12063167,33.91504667,31.16418667
48223,Hopkins County,Texas,36.91832643,34.151285,30.30449071,30.87717357
48225,Houston County,Texas,33.10090591,29.99811455,26.69754091,26.96585318
48227,Howard County,Texas,35.40349938,34.80425125,33.0706825,32.3129775
48229,Hudspeth County,Texas,33.68240744,33.00383817,32.4965478,30.57942707
48231,Hunt County,Texas,38.59662,35.70051929,32.14123214,31.46518143
48233,Hutchinson County,Texas,39.57511375,37.643915,35.54328063,36.544945
48235,Irion County,Texas,31.36427095,30.78506,29.64642952,29.4566981
48237,Jack County,Texas,37.80684278,35.922085,33.06569556,32.43015722
48239,Jackson County,Texas,26.34453353,23.89107647,22.68757824,19.52049235
48241,Jasper County,Texas,33.51824429,30.00323095,26.80489714,25.88601905
48243,Jeff Davis County,Texas,31.93744659,31.72544886,31.17355205,29.96009523
48245,Jefferson County,Texas,33.41928444,28.42573444,26.58737333,22.91003333
48247,Jim Hogg County,Texas,28.20280824,27.70399059,27.21119706,26.10705176
48249,Jim Wells County,Texas,27.7623725,26.8113425,25.99083083,24.30371583
48251,Johnson County,Texas,40.99797417,38.60066333,34.66388,31.73663083
48253,Jones County,Texas,33.9889615,33.088884,31.0946375,31.0562485
48255,Karnes County,Texas,31.0437725,29.29462667,27.4682225,25.123535
48257,Kaufman County,Texas,37.15912333,34.52715,31.2053,30.74573167
48259,Kendall County,Texas,37.04559923,35.17057308,32.17004846,31.09254
48261,Kenedy County,Texas,23.98817,23.23545957,23.24561739,21.29836913
48263,Kent County,Texas,33.9773525,33.31014625,31.862615,31.9289825
48265,Kerr County,Texas,33.41011176,32.08265824,29.93245412,29.65219235
48267,Kimble County,Texas,30.67855826,29.66414435,28.19018913,28.49092957
48269,King County,Texas,34.12556474,33.36116579,32.00430053,31.95683421
48271,Kinney County,Texas,30.72060185,30.28643222,29.20993333,29.73792667
48273,Kleberg County,Texas,24.40472235,23.30365882,23.19505588,21.15403353
48275,Knox County,Texas,34.70444813,33.888095,32.25373125,32.01306563
48277,Lamar County,Texas,38.73533294,35.40279706,31.75056706,32.38342412
48279,Lamb County,Texas,36.25563,35.083307,33.301218,34.186806
48281,Lampasas County,Texas,33.60592429,31.77277786,29.01793929,29.77373357
48283,La Salle County,Texas,30.0357969,29.45152724,28.38695241,27.0736369
48285,Lavaca County,Texas,29.28939211,27.44095947,25.69186316,23.04208684
48287,Lee County,Texas,32.69978455,30.19429364,27.56294909,25.76402091
48289,Leon County,Texas,34.38446778,31.44574,27.79904389,26.69035722
48291,Liberty County,Texas,33.921067,29.2742625,26.4250375,24.630025
48293,Limestone County,Texas,37.8733375,34.00738625,29.9015925,28.7678225
48295,Lipscomb County,Texas,40.0077625,38.84364375,36.09593438,37.24047188
48297,Live Oak County,Texas,29.78011091,28.46489182,27.17504636,25.05196227
48299,Llano County,Texas,33.0714785,31.6062985,29.140189,29.7154105
48301,Loving County,Texas,36.76169818,36.34070182,34.60274818,33.30755364
48303,Lubbock County,Texas,35.93773625,35.12421625,33.09969125,33.37812063
48305,Lynn County,Texas,35.24712875,34.81470188,32.89965813,32.85885875
48307,McCulloch County,Texas,30.81284889,29.77600444,28.09951722,28.98888556
48309,McLennan County,Texas,35.70407381,33.23679333,29.96356619,29.18035333
48311,McMullen County,Texas,30.55286591,29.58791182,28.21887409,26.39927682
48313,Madison County,Texas,34.111641,31.066494,27.4024,26.740185
48315,Marion County,Texas,41.565483,37.648022,32.725395,33.548311
48317,Martin County,Texas,36.25713063,35.810365,34.01154563,33.03684125
48319,Mason County,Texas,31.66138882,30.39747647,28.52310647,28.81503706
48321,Matagorda County,Texas,25.7018755,22.378025,21.137666,18.0207515
48323,Maverick County,Texas,32.18033636,31.83923909,30.65084409,31.71720045
48325,Medina County,Texas,35.0865144,33.4491364,31.0232024,29.8158836
48327,Menard County,Texas,30.288272,29.33454667,27.90578067,28.41945867
48329,Midland County,Texas,35.19527625,34.76205188,33.19892438,32.16386438
48331,Milam County,Texas,34.41754353,31.48427235,28.43389235,26.72272118
48333,Mills County,Texas,32.027174,30.287662,28.09136,29.15393
48335,Mitchell County,Texas,33.99373688,33.30097063,31.68825813,31.35158125
48337,Montague County,Texas,39.26099833,36.85574167,33.84408056,34.73546778
48339,Montgomery County,Texas,40.13339278,36.15243,31.85982167,30.75292889
48341,Moore County,Texas,38.62421412,36.92030471,34.74789529,36.26079412
48343,Morris County,Texas,40.479305,36.0992325,31.0737775,31.8035625
48345,Motley County,Texas,34.58735125,33.99665125,32.213875,32.76031438
48347,Nacogdoches County,Texas,35.40859824,32.23354529,28.28656588,28.26571706
48349,Navarro County,Texas,37.16538842,33.93926684,30.17599684,29.64399105
48351,Newton County,Texas,33.42520222,30.49450611,27.24958778,26.5028
48353,Nolan County,Texas,33.23683813,32.45633438,30.73931625,30.49027
48355,Nueces County,Texas,26.75798733,25.25166333,24.64383,22.10396133
48357,Ochiltree County,Texas,39.47883125,38.23714375,35.63734125,37.04567563
48359,Oldham County,Texas,37.58821958,35.72165125,33.91236333,35.06303667
48361,Orange County,Texas,34.88362,31.01038833,28.09095,24.54755333
48363,Palo Pinto County,Texas,37.45554556,36.01976667,33.01607,31.01016111
48365,Panola County,Texas,42.327722,38.443542,33.16311467,31.647814
48367,Parker County,Texas,41.45334375,39.3351175,35.39160313,33.03810438
48369,Parmer County,Texas,36.40610438,34.77020188,33.00828313,34.121505
48371,Pecos County,Texas,32.09286253,31.79882057,30.96536517,30.79557172
48373,Polk County,Texas,32.92163238,29.45075952,26.17387857,26.34545571
48375,Potter County,Texas,39.126415,37.07786188,34.95437438,36.306315
48377,Presidio County,Texas,31.08186866,30.94325358,30.5666791,29.65883627
48379,Rains County,Texas,37.0795025,34.121165,30.3951475,29.9636525
48381,Randall County,Texas,37.9517825,36.26219125,34.40967563,35.56361375
48383,Reagan County,Texas,32.70109667,32.2373081,30.99273048,30.46861
48385,Real County,Texas,30.799168,29.93675667,28.54927533,28.54702467
48387,Red River County,Texas,38.35799316,34.71757158,30.79063684,31.61333684
48389,Reeves County,Texas,35.12536042,34.86763854,33.50845,32.24343958
48391,Refugio County,Texas,25.37450071,23.34449429,22.68011214,19.50161786
48393,Roberts County,Texas,39.68855118,37.81466353,35.69995941,36.62304176
48395,Robertson County,Texas,35.98874706,32.57713353,28.70294412,26.87129294
48397,Rockwall County,Texas,38.772495,36.02587,32.6877,31.415435
48399,Runnels County,Texas,31.93557278,30.95157944,29.59361778,29.51023944
48401,Rusk County,Texas,41.49277176,37.18973118,31.48248824,30.56871412
48403,Sabine County,Texas,33.03287222,30.17312333,27.09123222,27.14096667
48405,San Augustine County,Texas,33.86255308,30.73723538,27.49005769,27.29919308
48407,San Jacinto County,Texas,35.66675167,32.24526917,28.3581125,28.5571775
48409,San Patricio County,Texas,26.25862083,24.48469,23.8240925,21.05219083
48411,San Saba County,Texas,31.47077091,30.22307545,28.15685227,29.276825
48413,Schleicher County,Texas,29.78352,29.23834783,28.28421783,28.84547478
48415,Scurry County,Texas,34.34745529,33.60393294,31.99668765,32.02553412
48417,Shackelford County,Texas,34.43800375,33.54937125,31.04727563,30.78834813
48419,Shelby County,Texas,36.05548071,33.42902071,29.32246,28.78493429
48421,Sherman County,Texas,38.60694,36.92149313,34.83254688,36.1571175
48423,Smith County,Texas,37.87835438,34.50282313,30.15315563,30.17974875
48425,Somervell County,Texas,37.67210333,35.62311333,32.49154667,30.75108333
48427,Starr County,Texas,30.6294125,30.17618,29.51888542,28.28877125
48429,Stephens County,Texas,35.425705,34.38925938,31.48125,30.70701438
48431,Sterling County,Texas,32.51177684,32.06180421,30.75684421,30.41227211
48433,Stonewall County,Texas,33.77545625,32.92129188,31.46765938,31.67184313
48435,Sutton County,Texas,29.67507346,29.11187692,28.17468269,28.82406462
48437,Swisher County,Texas,36.16004167,35.10255333,33.43300333,34.39536833
48439,Tarrant County,Texas,46.89727625,43.92905563,38.95634125,35.91427938
48441,Taylor County,Texas,33.7303975,32.5422425,30.63161688,30.228395
48443,Terrell County,Texas,31.68289578,31.34702711,30.33526844,31.32666133
48445,Terry County,Texas,35.83772563,35.34654563,33.37208313,33.34203375
48447,Throckmorton County,Texas,34.87667375,34.04078063,31.65663813,31.35884813
48449,Titus County,Texas,41.90224333,36.44130167,31.03508167,31.80261667
48451,Tom Green County,Texas,31.08789552,30.46762552,29.30645034,29.26241207
48453,Travis County,Texas,37.5825855,35.040019,31.470723,29.414199
48455,Trinity County,Texas,33.95342538,30.67872538,27.14829,27.67424385
48457,Tyler County,Texas,32.60748625,28.8998875,25.78651125,25.59205375
48459,Upshur County,Texas,39.96048357,36.05981429,31.129585,31.94372286
48461,Upton County,Texas,33.1599505,32.828328,31.580244,30.745908
48463,Uvalde County,Texas,31.2561836,30.5332156,29.1200256,28.7207944
48465,Val Verde County,Texas,30.66244448,30.23650845,29.20549034,30.51369983
48467,Van Zandt County,Texas,36.29748,33.39213,29.90874571,29.42074357
48469,Victoria County,Texas,27.88056176,25.60543,24.22196294,21.12582471
48471,Walker County,Texas,35.40902067,32.22924,28.33597733,28.99640333
48473,Waller County,Texas,39.52963364,35.05501455,31.17872455,29.46174273
48475,Ward County,Texas,34.96309538,34.67880923,33.27960308,32.07768538
48477,Washington County,Texas,33.20989769,30.37276231,27.32652615,26.25921615
48479,Webb County,Texas,29.62926967,29.22567557,28.46124541,27.85173607
48481,Wharton County,Texas,28.66796333,25.93310381,23.99492429,21.46250857
48483,Wheeler County,Texas,37.95049938,36.38930375,34.72419375,35.22147938
48485,Wichita County,Texas,37.04918455,35.46306364,33.40308,33.11353545
48487,Wilbarger County,Texas,36.24885158,34.95745053,33.04718474,32.77695211
48489,Willacy County,Texas,24.78187,24.15292909,24.10059818,22.01922
48491,Williamson County,Texas,36.11543095,33.45641857,30.26084286,28.55412905
48493,Wilson County,Texas,32.27073813,31.04330313,28.90651563,27.0595175
48495,Winkler County,Texas,36.64094714,36.11279071,34.498715,33.04082786
48497,Wise County,Texas,41.701135,39.13280875,35.27428875,35.42316
48499,Wood County,Texas,38.098117,34.452797,30.240642,30.851212
48501,Yoakum County,Texas,36.31722313,35.65895813,33.78189375,33.74690125
48503,Young County,Texas,36.3174425,34.96314,32.26553,31.26917813
48505,Zapata County,Texas,30.598437,30.153162,29.457358,28.8529385
48507,Zavala County,Texas,31.12291565,30.52712478,29.3232813,29.33345391
49001,Beaver County,Utah,38.57132745,36.49655277,35.50900851,38.20922064
49003,Box Elder County,Utah,42.64647458,40.54435808,39.43336717,40.90549375
49005,Cache County,Utah,42.758152,40.393515,39.1361325,39.412342
49007,Carbon County,Utah,40.90252286,37.26251357,36.40337071,38.00637036
49009,Daggett County,Utah,40.10759818,37.78490818,36.70111182,39.36939909
49011,Davis County,Utah,43.89823364,43.52732273,43.26306818,44.89871364
49013,Duchesne County,Utah,40.53073328,37.63294983,36.78252466,39.16175345
49015,Emery County,Utah,41.31923563,36.99109625,35.84372663,36.50164725
49017,Garfield County,Utah,38.28313649,35.6971984,34.7589416,35.48447319
49019,Grand County,Utah,40.72627277,36.85239631,35.58772631,35.85689123
49021,Iron County,Utah,38.85659068,36.70333186,35.74442898,37.61864678
49023,Juab County,Utah,40.73223613,37.9283279,37.01587532,39.34634823
49025,Kane County,Utah,38.22058847,35.47590444,34.71044153,35.30470806
49027,Millard County,Utah,39.46325487,37.0785695,36.07057933,38.96735681
49029,Morgan County,Utah,43.2399,40.705414,39.458054,39.675688
49031,Piute County,Utah,38.53826786,36.25042429,35.41441143,37.09432071
49033,Rich County,Utah,42.04532222,40.04249667,39.07418889,39.22259056
49035,Salt Lake County,Utah,47.23407929,43.56167786,41.99153143,42.62866071
49037,San Juan County,Utah,38.1933793,34.28494401,33.51056289,34.53860627
49039,Sanpete County,Utah,40.98914926,37.73004667,36.73454111,38.02981148
49041,Sevier County,Utah,39.84143618,36.75535882,36.02842176,37.47548882
49043,Summit County,Utah,42.11890459,39.53362946,38.41046351,39.46354432
49045,Tooele County,Utah,42.19279992,40.11778891,39.35698055,40.87407547
49047,Uintah County,Utah,41.82097901,38.37966494,37.2987158,39.17405086
49049,Utah County,Utah,43.61759892,40.03497378,38.62512676,39.40120622
49051,Wasatch County,Utah,41.66427619,38.50643619,37.45595905,38.64328762
49053,Washington County,Utah,39.32307643,37.16657333,36.10014786,37.51643048
49055,Wayne County,Utah,39.29413256,36.1176114,34.98938,35.53395721
49057,Weber County,Utah,43.88993643,41.86081643,40.71843214,41.41601643
50001,Addison County,Vermont,30.18829867,30.10079933,28.64776467,31.112786
50003,Bennington County,Vermont,32.28678917,31.6439125,30.2394175,32.5678225
50005,Caledonia County,Vermont,29.843547,29.578078,28.479526,30.711878
50007,Chittenden County,Vermont,30.13125364,29.99565818,28.77494,32.27999636
50009,Essex County,Vermont,29.6852875,29.368195,28.57257583,30.38040333
50011,Franklin County,Vermont,29.77693909,29.90085818,28.84844273,32.87925364
50013,Grand Isle County,Vermont,33.7794475,33.57763,32.2388975,36.1966475
50015,Lamoille County,Vermont,29.76020375,29.53799625,28.59676375,32.07504125
50017,Orange County,Vermont,30.47729625,30.60001375,29.06137563,31.09078938
50019,Orleans County,Vermont,29.526005,29.44302143,28.451475,31.116445
50021,Rutland County,Vermont,30.75963375,30.7373975,29.05355688,31.85860563
50023,Washington County,Vermont,30.21620667,30.06149333,28.74025917,31.50683083
50025,Windham County,Vermont,32.87730467,32.73238267,30.947668,33.154288
50027,Windsor County,Vermont,31.236186,31.48591533,29.634262,32.101978
51001,Accomack County,Virginia,42.01934167,38.631715,35.93857,36.97845333
51003,Albemarle County,Virginia,40.1581625,36.03320333,33.6383875,33.70865583
51005,Alleghany County,Virginia,36.640622,33.507956,31.633356,32.339138
51007,Amelia County,Virginia,45.40439333,40.07812167,36.94237167,33.64841167
51009,Amherst County,Virginia,39.53861667,35.34337667,33.41339667,33.12072889
51011,Appomattox County,Virginia,41.13597833,36.68708,34.696035,32.63699167
51013,Arlington County,Virginia,50.75152,46.63337,43.27219,44.79679
51015,Augusta County,Virginia,37.33678059,33.71579294,31.85049765,33.37596176
51017,Bath County,Virginia,35.20364625,32.39029125,30.4213175,31.9715525
51019,Bedford County,Virginia,40.66198071,36.96279429,34.60245714,34.00554
51021,Bland County,Virginia,37.99938714,35.43156,33.40584286,32.28152714
51023,Botetourt County,Virginia,38.30312778,34.68530111,32.61947556,32.92803889
51025,Brunswick County,Virginia,44.0378175,38.89066167,35.68937917,32.31305
51027,Buchanan County,Virginia,38.46800125,36.15827125,34.04034125,33.6516375
51029,Buckingham County,Virginia,41.17226455,36.47809818,34.49687,32.28452364
51031,Campbell County,Virginia,41.93435556,37.67254111,35.29139111,33.44964556
51033,Caroline County,Virginia,43.70758,39.16075889,36.11800222,35.75466556
51035,Carroll County,Virginia,39.21956222,35.11880444,32.99827,31.39970556
51036,Charles City County,Virginia,47.357415,43.17102,39.71136,37.933925
51037,Charlotte County,Virginia,43.47364444,38.03630333,35.18932667,32.69528556
51041,Chesterfield County,Virginia,48.16689556,42.33932444,39.13632444,37.53851333
51043,Clarke County,Virginia,41.68102,37.090775,34.7021425,36.65643
51045,Craig County,Virginia,37.502466,34.661046,32.761648,32.586768
51047,Culpeper County,Virginia,41.40885286,37.34180857,34.61822571,35.76487571
51049,Cumberland County,Virginia,42.459746,37.682408,35.171522,32.359592
51051,Dickenson County,Virginia,38.130386,35.824572,33.72614,33.842188
51053,Dinwiddie County,Virginia,46.13166556,40.78423,37.53938111,34.56302
51057,Essex County,Virginia,44.1430275,40.0124575,37.006585,37.0871025
51059,Fairfax County,Virginia,49.975995,45.786825,42.94822167,44.68621167
51061,Fauquier County,Virginia,43.15927154,39.2136,36.63481462,37.96072077
51063,Floyd County,Virginia,39.74578,36.00401333,33.75910222,32.32061556
51065,Fluvanna County,Virginia,41.355232,37.089518,34.39959,33.058796
51067,Franklin County,Virginia,40.36892364,36.55688909,33.84101909,33.13102727
51069,Frederick County,Virginia,40.614154,35.974004,33.489344,36.252818
51071,Giles County,Virginia,37.13961333,34.536655,32.55946833,31.6765
51073,Gloucester County,Virginia,45.36449,41.239815,38.214055,37.730725
51075,Goochland County,Virginia,42.628224,37.871586,35.125276,33.447938
51077,Grayson County,Virginia,38.99656222,35.67023,33.53088333,32.24947667
51079,Greene County,Virginia,39.572595,35.685475,33.33421,33.593465
51081,Greensville County,Virginia,43.399945,38.6905075,35.6090475,32.5955425
51083,Halifax County,Virginia,45.20455286,38.96401643,35.68536,33.39289357
51085,Hanover County,Virginia,44.1679,39.37603,36.214215,35.39642125
51087,Henrico County,Virginia,47.570258,42.215834,38.787932,37.458742
51089,Henry County,Virginia,41.305738,36.712896,33.838494,32.29621
51091,Highland County,Virginia,35.70989556,32.95759889,31.24713,32.57828333
51093,Isle of Wight County,Virginia,44.05329429,40.18432429,36.96035,34.75206571
51095,James City County,Virginia,46.10299333,41.96427667,38.63549,37.72106
51097,King and Queen County,Virginia,44.82257,40.564104,37.583204,36.972556
51099,King George County,Virginia,45.29826,40.43447333,37.26777333,37.55455
51101,King William County,Virginia,44.976505,40.45153333,37.37599333,36.54927667
51103,Lancaster County,Virginia,46.248715,42.36285,39.5169675,38.2083925
51105,Lee County,Virginia,38.068369,35.749874,33.187749,32.642876
51107,Loudoun County,Virginia,45.402041,40.857996,38.467755,40.34822
51109,Louisa County,Virginia,41.58633667,37.27065222,34.39912,33.95156556
51111,Lunenburg County,Virginia,44.16019833,38.51900167,35.24428667,32.04557333
51113,Madison County,Virginia,39.667395,35.821895,33.38937,34.56890667
51115,Mathews County,Virginia,45.74932,41.43972,38.46701,37.3895
51117,Mecklenburg County,Virginia,45.49979,39.1482775,35.7183125,32.41313833
51119,Middlesex County,Virginia,46.21378,41.851695,39.02106,37.6386625
51121,Montgomery County,Virginia,38.71374429,35.76576571,33.52564571,32.80143286
51125,Nelson County,Virginia,39.31920625,35.07607,33.1420325,33.06780875
51127,New Kent County,Virginia,46.694225,42.273555,38.850575,37.463195
51131,Northampton County,Virginia,43.86537,40.13556,37.10707,37.2648
51133,Northumberland County,Virginia,44.79023667,41.09548667,38.28889667,38.56245
51135,Nottoway County,Virginia,44.4090225,38.91732,35.737235,32.28488
51137,Orange County,Virginia,41.011775,37.16691333,34.5503,34.86760167
51139,Page County,Virginia,38.65530333,34.39434833,32.40134,34.09183833
51141,Patrick County,Virginia,39.94045875,35.41032875,33.02793375,31.7524475
51143,Pittsylvania County,Virginia,42.52611889,38.01904111,35.38912444,33.56320889
51145,Powhatan County,Virginia,44.143396,39.253062,36.372352,33.850834
51147,Prince Edward County,Virginia,42.94576571,37.96796429,35.11265286,32.38595
51149,Prince George County,Virginia,45.934656,41.346832,38.027932,36.245094
51153,Prince William County,Virginia,47.590375,43.567835,40.8832775,42.2172225
51155,Pulaski County,Virginia,38.565606,36.011702,33.607994,32.79475
51157,Rappahannock County,Virginia,39.938242,35.674712,33.247826,35.124418
51159,Richmond County,Virginia,43.69382,39.73823333,36.85321333,37.47895
51161,Roanoke County,Virginia,39.5242475,36.2282025,33.91522,33.69876
51163,Rockbridge County,Virginia,37.25780583,33.5149875,31.74276667,32.61350417
51165,Rockingham County,Virginia,37.62225188,33.92113125,31.98448625,33.76926313
51167,Russell County,Virginia,39.167635,37.626766,35.345749,34.102303
51169,Scott County,Virginia,39.71803875,37.70141,35.40122875,33.47304875
51171,Shenandoah County,Virginia,38.97291625,34.7263325,32.59432125,35.08268625
51173,Smyth County,Virginia,39.12777143,36.82479857,34.54181143,33.21405143
51175,Southampton County,Virginia,42.536512,38.09475,35.342318,32.20469
51177,Spotsylvania County,Virginia,43.32312444,38.64491111,35.70517667,35.84758556
51179,Stafford County,Virginia,44.690846,40.3706,37.442924,38.986794
51181,Surry County,Virginia,44.91246,40.6942625,37.25111,35.69046
51183,Sussex County,Virginia,43.98127556,39.19979333,36.07117556,33.40940889
51185,Tazewell County,Virginia,38.486384,36.042776,33.976706,32.864435
51187,Warren County,Virginia,40.1125,35.54299,33.4389675,35.471735
51191,Washington County,Virginia,40.31912909,38.21429909,35.96858545,34.41088909
51193,Westmoreland County,Virginia,44.2734375,40.1394025,37.113355,37.8083275
51195,Wise County,Virginia,38.35232875,36.08840625,33.83764125,33.44783625
51197,Wythe County,Virginia,38.37312375,35.45123375,33.25284375,32.4648525
51199,York County,Virginia,46.02558,41.89605,38.13694,37.63013
51510,Alexandria city,Virginia,50.896,46.72808,43.29388,44.8065
51520,Bristol city,Virginia,42.44834,40.07707,37.78374,35.85246
51530,Buena Vista city,Virginia,37.66107,33.64224,31.93404,32.4924
51540,Charlottesville city,Virginia,40.62768,36.30048,33.60115,33.57892
51550,Chesapeake city,Virginia,44.03045667,40.25029167,37.0516,35.61043667
